Id, name, class, variant, type, subtype, pv, size, move, armor, structure, damageS, damageSMin, damageM, damageMMin, damageL, damageLMin, damageE, damageEMin, overheat, abilities, imagelink, rulesLevel, tonnage, intro, role, technology, threshold
7740,"=hyperlink(""http://masterunitlist.info/Unit/Details/7740"", ""Butcherbird (Ion Sparrow) B"")","=hyperlink(""https://www.sarna.net/wiki/Butcherbird_(Ion_Sparrow)"", ""Butcherbird (Ion Sparrow)"")",B,BattleMech,BM,24,1,16/20j,2,1,2,false,2,false,0,false,0,false,0,"CASE, JMPS1, OMNI, SRM1/1",https://i.ibb.co/LndtD0d/butcherbird-ion-sparrow.png,Advanced,20,3147,Scout,Clan,0
7741,"=hyperlink(""http://masterunitlist.info/Unit/Details/7741"", ""Butcherbird (Ion Sparrow) C"")","=hyperlink(""https://www.sarna.net/wiki/Butcherbird_(Ion_Sparrow)"", ""Butcherbird (Ion Sparrow)"")",C,BattleMech,BM,35,1,16/20j,2,1,4,false,4,false,0,false,0,false,0,"ENE, JMPS1, OMNI",https://i.ibb.co/LndtD0d/butcherbird-ion-sparrow.png,Advanced,20,3147,Scout,Clan,0
7742,"=hyperlink(""http://masterunitlist.info/Unit/Details/7742"", ""Butcherbird (Ion Sparrow) D"")","=hyperlink(""https://www.sarna.net/wiki/Butcherbird_(Ion_Sparrow)"", ""Butcherbird (Ion Sparrow)"")",D,BattleMech,BM,30,1,16/20j,2,1,3,false,3,false,0,false,0,false,0,"ENE, JMPS1, OMNI",https://i.ibb.co/LndtD0d/butcherbird-ion-sparrow.png,Advanced,20,3147,Scout,Clan,0
7738,"=hyperlink(""http://masterunitlist.info/Unit/Details/7738"", ""Butcherbird (Ion Sparrow) Prime"")","=hyperlink(""https://www.sarna.net/wiki/Butcherbird_(Ion_Sparrow)"", ""Butcherbird (Ion Sparrow)"")",Prime,BattleMech,BM,30,1,16/20j,2,1,3,false,3,false,0,false,0,false,0,"CASE, JMPS1, OMNI",https://i.ibb.co/LndtD0d/butcherbird-ion-sparrow.png,Advanced,20,3147,Scout,Clan,0
702,"=hyperlink(""http://masterunitlist.info/Unit/Details/702"", ""Cossack C-1FC"")","=hyperlink(""https://www.sarna.net/wiki/Cossack"", ""Cossack"")",C-1FC,BattleMech,BM,14,1,12/12j,2,1,2,false,1,false,0,true,0,false,0,"ENE",https://i.ibb.co/jhmq1pX/cossack-3060.png,Advanced,20,3076,Scout,Inner Sphere,0
703,"=hyperlink(""http://masterunitlist.info/Unit/Details/703"", ""Cossack C-SK1"")","=hyperlink(""https://www.sarna.net/wiki/Cossack"", ""Cossack"")",C-SK1,BattleMech,BM,17,1,12/12j,2,1,2,false,2,false,0,false,0,false,0,"-",https://i.ibb.co/jhmq1pX/cossack-3060.png,Standard,20,3060,Striker,Inner Sphere,0
837,"=hyperlink(""http://masterunitlist.info/Unit/Details/837"", ""Dasher (Fire Moth) (Aletha)"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",(Aletha),BattleMech,BM,31,1,26,1,1,3,false,3,false,1,false,0,false,0,"ECM, ENE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3068,Striker,Clan,0
838,"=hyperlink(""http://masterunitlist.info/Unit/Details/838"", ""Dasher (Fire Moth) A"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",A,BattleMech,BM,20,1,26,1,1,1,false,1,false,0,false,0,false,0,"AMS, CASE, OMNI, PRB, RCN, TAG",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,2874,Scout,Clan,0
839,"=hyperlink(""http://masterunitlist.info/Unit/Details/839"", ""Dasher (Fire Moth) B"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",B,BattleMech,BM,24,1,26,1,1,2,false,2,false,0,false,0,false,0,"CASE, ECM, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,2874,Striker,Clan,0
840,"=hyperlink(""http://masterunitlist.info/Unit/Details/840"", ""Dasher (Fire Moth) C"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",C,BattleMech,BM,19,1,26,1,1,1,false,1,false,1,false,0,false,0,"AMS, CASE, IF1, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,2874,Missile Boat,Clan,0
841,"=hyperlink(""http://masterunitlist.info/Unit/Details/841"", ""Dasher (Fire Moth) D"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",D,BattleMech,BM,30,1,26,1,1,4,false,3,false,0,false,0,false,1,"ENE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,2874,Striker,Clan,0
842,"=hyperlink(""http://masterunitlist.info/Unit/Details/842"", ""Dasher (Fire Moth) E"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",E,BattleMech,BM,18,1,26,1,1,2,false,1,false,1,false,0,false,0,"CASE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3059,Scout,Clan,0
843,"=hyperlink(""http://masterunitlist.info/Unit/Details/843"", ""Dasher (Fire Moth) F"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",F,BattleMech,BM,31,1,26,1,1,3,false,3,false,0,false,0,false,0,"CASE, OMNI, PRB, RCN",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3070,Striker,Clan,0
6946,"=hyperlink(""http://masterunitlist.info/Unit/Details/6946"", ""Dasher (Fire Moth) G"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",G,BattleMech,BM,35,1,30,1,1,4,false,4,false,0,false,0,false,1,"CASE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3098,Striker,Clan,0
844,"=hyperlink(""http://masterunitlist.info/Unit/Details/844"", ""Dasher (Fire Moth) H"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",H,BattleMech,BM,25,1,26,1,1,5,false,0,false,0,false,0,false,1,"ENE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3060,Striker,Clan,0
7578,"=hyperlink(""http://masterunitlist.info/Unit/Details/7578"", ""Dasher (Fire Moth) I"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",I,BattleMech,BM,24,1,26,1,1,2,false,2,false,2,false,0,false,0,"CASE, IF0*, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3139,Sniper,Clan,0
7579,"=hyperlink(""http://masterunitlist.info/Unit/Details/7579"", ""Dasher (Fire Moth) J"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",J,BattleMech,BM,23,1,26,1,1,2,false,2,false,0,false,0,false,0,"ENE, HT1/1/1, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3145,Striker,Clan,0
845,"=hyperlink(""http://masterunitlist.info/Unit/Details/845"", ""Dasher (Fire Moth) K"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",K,BattleMech,BM,28,1,26,1,1,3,false,3,false,0,false,0,false,0,"CASE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3071,Striker,Clan,0
7580,"=hyperlink(""http://masterunitlist.info/Unit/Details/7580"", ""Dasher (Fire Moth) M"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",M,BattleMech,BM,30,1,26,1,1,3,false,3,false,1,false,0,false,0,"CASE, IF1, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3110,Striker,Clan,0
7581,"=hyperlink(""http://masterunitlist.info/Unit/Details/7581"", ""Dasher (Fire Moth) P"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",P,BattleMech,BM,22,1,30,1,1,4,false,0,false,0,false,0,false,0,"ENE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3132,Striker,Clan,0
846,"=hyperlink(""http://masterunitlist.info/Unit/Details/846"", ""Dasher (Fire Moth) Prime"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",Prime,BattleMech,BM,28,1,26,1,1,3,false,3,false,0,false,0,false,0,"CASE, OMNI, SRM1/1",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,2874,Striker,Clan,0
7582,"=hyperlink(""http://masterunitlist.info/Unit/Details/7582"", ""Dasher (Fire Moth) R"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",R,BattleMech,BM,32,1,26,1,1,3,false,3,false,0,false,0,false,0,"C3S, CASE, ECM, MHQ1, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3110,Scout,Mixed,0
7577,"=hyperlink(""http://masterunitlist.info/Unit/Details/7577"", ""Dasher (Fire Moth) T"")","=hyperlink(""https://www.sarna.net/wiki/Dasher_(Fire_Moth)"", ""Dasher (Fire Moth)"")",T,BattleMech,BM,28,1,30,1,1,3,false,3,false,0,false,0,false,0,"CASE, OMNI",https://i.ibb.co/NVCWgzM/dasher-fire-moth-rg.png,Standard,20,3142,Striker,Clan,0
1074,"=hyperlink(""http://masterunitlist.info/Unit/Details/1074"", ""Fireball ALM-10D"")","=hyperlink(""https://www.sarna.net/wiki/Fireball"", ""Fireball"")",ALM-10D,BattleMech,BM,26,1,28,2,1,2,false,2,false,0,false,0,false,0,"ENE",https://i.ibb.co/p0KNM8N/fireball-3055u.png,Standard,20,3076,Striker,Inner Sphere,0
1075,"=hyperlink(""http://masterunitlist.info/Unit/Details/1075"", ""Fireball ALM-7D"")","=hyperlink(""https://www.sarna.net/wiki/Fireball"", ""Fireball"")",ALM-7D,BattleMech,BM,17,1,22,2,1,1,false,0,true,0,false,0,false,0,"-",https://i.ibb.co/p0KNM8N/fireball-3055u.png,Standard,20,3053,Scout,Inner Sphere,0
1076,"=hyperlink(""http://masterunitlist.info/Unit/Details/1076"", ""Fireball ALM-8D"")","=hyperlink(""https://www.sarna.net/wiki/Fireball"", ""Fireball"")",ALM-8D,BattleMech,BM,20,1,22,2,1,2,false,1,false,0,false,0,false,0,"-",https://i.ibb.co/p0KNM8N/fireball-3055u.png,Standard,20,3054,Scout,Inner Sphere,0
1077,"=hyperlink(""http://masterunitlist.info/Unit/Details/1077"", ""Fireball ALM-9D"")","=hyperlink(""https://www.sarna.net/wiki/Fireball"", ""Fireball"")",ALM-9D,BattleMech,BM,19,1,22,2,1,1,false,1,false,0,false,0,false,0,"-",https://i.ibb.co/p0KNM8N/fireball-3055u.png,Standard,20,3054,Scout,Inner Sphere,0
5781,"=hyperlink(""http://masterunitlist.info/Unit/Details/5781"", ""Fireball ALM-XF"")","=hyperlink(""https://www.sarna.net/wiki/Fireball"", ""Fireball"")",ALM-XF,BattleMech,BM,25,1,48,2,1,1,false,1,false,0,false,0,false,0,"ENE",https://i.ibb.co/hMJTvDz/fireball-xtr.png,Experimental,20,3077,Scout,Inner Sphere,0
1135,"=hyperlink(""http://masterunitlist.info/Unit/Details/1135"", ""Flea Fire Ant"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")","Fire Ant",BattleMech,BM,15,1,16,1,2,2,false,0,false,0,false,0,false,0,"HT1/-/-",https://i.ibb.co/1QgVGj3/flea-rg.png,Standard,20,3063,Scout,Inner Sphere,0
1136,"=hyperlink(""http://masterunitlist.info/Unit/Details/1136"", ""Flea FLE-15"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-15,BattleMech,BM,14,1,12,2,2,2,false,1,false,0,false,0,false,0,"REAR1/-/-",https://i.ibb.co/1QgVGj3/flea-rg.png,Introductory,20,2523,Scout,Inner Sphere,0
7427,"=hyperlink(""http://masterunitlist.info/Unit/Details/7427"", ""Flea FLE-16"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-16,BattleMech,BM,19,1,18,2,2,2,false,1,false,0,false,0,false,0,"ENE",https://i.ibb.co/1QgVGj3/flea-rg.png,Introductory,20,3032,Scout,Inner Sphere,0
1137,"=hyperlink(""http://masterunitlist.info/Unit/Details/1137"", ""Flea FLE-17"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-17,BattleMech,BM,23,1,16,2,2,2,false,2,false,0,false,0,false,0,"ENE, REAR1/-/-",https://i.ibb.co/1QgVGj3/flea-rg.png,Standard,20,3049,Striker,Inner Sphere,0
1138,"=hyperlink(""http://masterunitlist.info/Unit/Details/1138"", ""Flea FLE-19"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-19,BattleMech,BM,15,1,12,2,2,2,false,1,false,0,true,0,false,0,"-",https://i.ibb.co/1QgVGj3/flea-rg.png,Standard,20,3068,Striker,Inner Sphere,0
1139,"=hyperlink(""http://masterunitlist.info/Unit/Details/1139"", ""Flea FLE-20"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-20,BattleMech,BM,24,1,16,1,2,2,false,2,false,1,false,0,false,0,"ECM, ENE, STL",https://i.ibb.co/1QgVGj3/flea-rg.png,Standard,20,3071,Striker,Inner Sphere,0
9313,"=hyperlink(""http://masterunitlist.info/Unit/Details/9313"", ""Flea FLE-21"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-21,BattleMech,BM,29,1,22,2,1,2,false,2,false,0,false,0,false,0,"ECM, ENE, STL",https://i.ibb.co/1QgVGj3/flea-rg.png,Standard,20,3139,Scout,Inner Sphere,0
1140,"=hyperlink(""http://masterunitlist.info/Unit/Details/1140"", ""Flea FLE-4"")","=hyperlink(""https://www.sarna.net/wiki/Flea"", ""Flea"")",FLE-4,BattleMech,BM,12,1,12,1,2,2,false,1,false,0,false,0,false,0,"ENE, REAR0*/-/-",https://i.ibb.co/1QgVGj3/flea-rg.png,Introductory,20,2501,Scout,Inner Sphere,0
6450,"=hyperlink(""http://masterunitlist.info/Unit/Details/6450"", ""Gùn GN-2O"")","=hyperlink(""https://www.sarna.net/wiki/Gùn"", ""Gùn"")",GN-2O,BattleMech,BM,17,1,10,2,2,2,false,2,false,0,false,0,false,0,"ENE, OMNI",https://i.ibb.co/hHh8dvG/gun-3145.png,Standard,20,3134,Striker,Inner Sphere,0
6451,"=hyperlink(""http://masterunitlist.info/Unit/Details/6451"", ""Gùn GN-2OA"")","=hyperlink(""https://www.sarna.net/wiki/Gùn"", ""Gùn"")",GN-2OA,BattleMech,BM,19,1,10,2,2,2,false,2,false,2,false,0,false,0,"ENE, OMNI",https://i.ibb.co/hHh8dvG/gun-3145.png,Standard,20,3134,Sniper,Inner Sphere,0
6452,"=hyperlink(""http://masterunitlist.info/Unit/Details/6452"", ""Gùn GN-2OB"")","=hyperlink(""https://www.sarna.net/wiki/Gùn"", ""Gùn"")",GN-2OB,BattleMech,BM,21,1,10,2,2,1,false,1,false,1,false,0,false,0,"AECM, BH, ENE, OMNI, RCN, TAG",https://i.ibb.co/hHh8dvG/gun-3145.png,Standard,20,3134,Sniper,Inner Sphere,0
1545,"=hyperlink(""http://masterunitlist.info/Unit/Details/1545"", ""Hornet HNT-151"")","=hyperlink(""https://www.sarna.net/wiki/Hornet"", ""Hornet"")",HNT-151,BattleMech,BM,14,1,10/10j,2,2,1,false,1,false,0,true,0,false,0,"IF0*",https://i.ibb.co/sFLhSFb/hornet-wdsb.png,Introductory,20,2760,Striker,Inner Sphere,0
1546,"=hyperlink(""http://masterunitlist.info/Unit/Details/1546"", ""Hornet HNT-152"")","=hyperlink(""https://www.sarna.net/wiki/Hornet"", ""Hornet"")",HNT-152,BattleMech,BM,17,1,10/10j,2,2,2,false,2,false,0,false,0,false,0,"-",https://i.ibb.co/3vVxQSq/hornet-3039.png,Introductory,20,2997,Striker,Inner Sphere,0
1547,"=hyperlink(""http://masterunitlist.info/Unit/Details/1547"", ""Hornet HNT-161"")","=hyperlink(""https://www.sarna.net/wiki/Hornet"", ""Hornet"")",HNT-161,BattleMech,BM,14,1,10/10j,2,2,1,false,1,false,0,true,0,false,0,"CASE, IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Standard,20,3052,Striker,Inner Sphere,0
1548,"=hyperlink(""http://masterunitlist.info/Unit/Details/1548"", ""Hornet HNT-171"")","=hyperlink(""https://www.sarna.net/wiki/Hornet"", ""Hornet"")",HNT-171,BattleMech,BM,15,1,10/6j,2,2,1,false,1,false,0,true,0,false,0,"AMS, CASE, IF0*, JMPW1",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Standard,20,3051,Striker,Inner Sphere,0
7396,"=hyperlink(""http://masterunitlist.info/Unit/Details/7396"", ""Hornet HNT-181"")","=hyperlink(""https://www.sarna.net/wiki/Hornet"", ""Hornet"")",HNT-181,BattleMech,BM,14,1,10/10j,2,1,2,false,1,false,0,true,0,false,0,"CASE, IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Experimental,20,3130,Striker,Inner Sphere,0
7343,"=hyperlink(""http://masterunitlist.info/Unit/Details/7343"", ""Hornet HNT-182"")","=hyperlink(""https://www.sarna.net/wiki/Hornet"", ""Hornet"")",HNT-182,BattleMech,BM,17,1,10/10j,2,1,2,false,2,false,0,true,0,false,0,"CASE, IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png,Experimental,20,3130,Striker,Inner Sphere,0
1728,"=hyperlink(""http://masterunitlist.info/Unit/Details/1728"", ""Kabuto KBO-7A"")","=hyperlink(""https://www.sarna.net/wiki/Kabuto"", ""Kabuto"")",KBO-7A,BattleMech,BM,21,1,14,2,1,2,false,2,false,0,false,0,false,0,"-",https://i.ibb.co/s3pxCJW/kabuto-3060.png,Standard,20,3059,Striker,Inner Sphere,0
